outcome,player_name,x,y,distance,angle,pressure,shot_technique_89.0,shot_technique_90.0,shot_technique_91.0,shot_technique_92.0,shot_technique_93.0,shot_technique_94.0,shot_technique_95.0,play_pattern_1,play_pattern_2,play_pattern_3,play_pattern_4,play_pattern_5,play_pattern_6,play_pattern_7,play_pattern_8,play_pattern_9
0,Hirving Rodrigo Lozano Bahena,93.5,36.8,0.9016624686975219,-1.1116864797954695,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,94.8,41.9,0.7360816774570387,-1.2446598729012106,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,94.9,37.4,0.7317441975099834,-1.1618798663035381,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Nahuel Molina Lucero,101.5,49.2,0.19887459077575007,-0.10129518270777747,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Enzo Fernandez,106.5,22.8,0.3391658347034107,1.2126705789674597,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Silvan Widmer,114.9,30.0,-0.9006486214002152,1.7865009186514065,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Vinícius José Paixão de Oliveira Júnior,112.1,34.0,-1.0527419663324675,0.45544334557862276,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,Carlos Henrique Casimiro,94.3,39.7,0.7862139283241695,-1.432883104490476,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Raphael Dias Belloli,90.1,46.2,1.3495325701197005,-0.8621677372200434,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Richarlison de Andrade,104.2,41.2,-0.36229054894636165,-1.2430334800616045,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Éder Gabriel Militão,93.2,45.0,0.9680727095094718,-0.9214148164369921,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Thiago Emiliano da Silva,115.0,43.5,-1.497508722156997,0.3405130611050988,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Djibril Sow,112.6,48.8,-0.8689060979333791,1.1127976119353786,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Ruben Vargas,104.3,26.2,0.22702181309999675,0.6671981845757943,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Manuel Obafemi Akanji,103.5,43.9,-0.23304726219123845,-0.7803337467562259,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Djibril Sow,99.4,37.0,0.21705070884418984,-1.039331324059025,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Edimilson Fernandes,97.4,42.8,0.44491526909152623,-1.102530745769048,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Marcos Aoás Corrêa,110.6,37.4,-1.072228902581065,-0.6685951131727403,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Richarlison de Andrade,107.0,26.5,-0.024813858815890225,0.9134492567464355,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Bruno Guimarães Rodriguez Moura,102.2,47.4,0.03755811436677791,-0.3010881419838474,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Carlos Henrique Casimiro,106.3,29.4,-0.19024673123145655,0.4819741472002284,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Rodrygo Silva de Goes,109.7,25.4,-0.12666841668895326,1.3638295328602248,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Antony Matheus dos Santos,102.1,56.6,0.6359828973141829,0.7461046286646345,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Rodrygo Silva de Goes,105.8,41.8,-0.5407930194792382,-1.0941754344918122,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Memphis Depay,114.9,52.7,-0.613956008541017,2.052197549176006,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,Hassan Khalid Al Heidos,89.6,52.0,1.5996747842321357,-0.3544690710755774,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Daley Blind,114.1,29.0,-0.7541795134999625,1.7252279239101023,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Daley Blind,115.2,28.6,-0.7673551395899523,2.002880752253486,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,Cody Mathès Gakpo,93.2,29.5,1.145316661631232,-0.3620215616385354,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Frenkie de Jong,96.9,32.3,0.6286465872601867,-0.5149497957378865,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Memphis Depay,107.4,31.3,-0.4244853457418674,0.32150638183440344,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Davy Klaassen,113.0,44.5,-1.2390107166924482,0.22391011026751526,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Abdelkarim Hassan Al Haj Fadlalla,109.2,45.5,-0.7964280748117639,-0.07304048548488133,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Memphis Depay,113.6,30.5,-0.8739321381170416,1.4276211408199455,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Cody Mathès Gakpo,103.3,39.8,-0.2625804060489831,-1.4319865569894454,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Ismaeel Mohammad Mohammad,93.9,39.3,0.8337137434834756,-1.3880611063444137,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Memphis Depay,93.6,49.7,1.068655544610581,-0.42506860998710594,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Memphis Depay,116.4,34.2,-1.4132442736271613,1.5381937816692146,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,Frenkie de Jong,117.6,40.3,-1.9268587810453934,-1.0993059856353065,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Abdulaziz Hatem Mohammed Abdullah,94.7,53.1,1.1111568529754634,-0.05306462033285404,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pedro Miguel Correia,88.8,53.2,1.7388888910759663,-0.2825931137705236,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Steven Berghuis,102.2,59.1,0.833602167057127,0.9618509683956774,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,91.7,51.5,1.3508488465956763,-0.3248169357924855,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Saleh Khalid Al Shehri,92.9,41.7,0.9553528190761499,-1.2819775243223295,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,Ernesto Alexis Vega Rojas,101.6,38.9,-0.06079854239234718,-1.2906720039908381,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Mohammed Kanoo,113.0,54.1,-0.37435350678168045,1.8184987226167642,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Mohammed Kanoo,96.3,33.5,0.6549408966772088,-0.675017717024,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,92.7,40.4,0.9727922137648345,-1.4240662184505775,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,Orbelín Pineda Alvarado,104.0,44.6,-0.2687649459796021,-0.6386937970250434,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Orbelín Pineda Alvarado,115.8,34.5,-1.4023094186171545,1.251995861484549,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,89.6,28.9,1.5624307889996232,-0.4310528135095453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Jesús Daniel Gallardo Vasconcelos,106.8,43.3,-0.6232210074514724,-0.7422200033744919,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,84.6,49.2,2.0533356541233276,-0.714737614117971,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Orbelín Pineda Alvarado,102.0,45.2,-0.025466789654953085,-0.6348975295834388,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Ernesto Alexis Vega Rojas,106.1,29.3,-0.16467773509738207,0.47466710845986154,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,92.9,30.0,1.1572784317620866,-0.42095117135386134,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Ali Al Hassan,110.1,45.6,-0.8833240955197921,0.05649336385179294,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,85.5,41.2,1.8138657514236762,-1.3645113883442241,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Hirving Rodrigo Lozano Bahena,102.7,19.2,0.9438093527240852,1.1287858704057063,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Henry Josué Martín Mex,116.7,40.2,-1.823456612794975,-1.2882431146657365,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Sultan Abdullah Salim Al Ghannam,115.8,46.7,-1.2872601204323315,1.5250319670670254,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,Luis Gerardo Chávez Magallón,86.7,41.3,1.6745597554087872,-1.3519281082286936,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Sultan Abdullah Salim Al Ghannam,114.8,52.4,-0.6418720285858454,2.0071525111553585,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Henry Josué Martín Mex,112.0,40.0,-1.2764921455807325,-1.46743792772824,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Abdulelah Al Amri,109.1,45.1,-0.8064143503473933,-0.17190480371258982,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Hirving Rodrigo Lozano Bahena,97.5,31.3,0.6022995345224701,-0.3751955550472122,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Firas Tariq Nasser Al Albirakan,101.4,25.4,0.546633633980421,0.5026451003281518,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Henry Josué Martín Mex,108.8,34.9,-0.7746746366438921,-0.20248853823771304,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,87.3,40.5,1.6021340861849156,-1.4221764552876488,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Orbelín Pineda Alvarado,100.5,32.9,0.209482231403399,-0.43374157841388444,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Carlos Uriel Antuna Romero,109.4,35.9,-0.8843489737781138,-0.3748716321932994,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Edson Omar Álvarez Velázquez,85.8,42.8,1.789810824450792,-1.2256110020525313,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Salem Mohammed Al Dawsari,89.2,40.3,1.3804603976074745,-1.4386044469403905,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Luis Gerardo Chávez Magallón,101.0,46.0,0.11305846391090975,-0.5619352305034686,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Rogelio Gabriel Funes Mori,98.8,37.4,0.28015376562529576,-1.1061824679798022,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Hirving Rodrigo Lozano Bahena,92.9,31.8,1.0905405876015084,-0.5976191086124915,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Hirving Rodrigo Lozano Bahena,101.9,28.3,0.3026925016420387,0.23133774418287092,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Salem Mohammed Al Dawsari,110.9,45.2,-0.9873998479475525,0.06940639415952982,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,119.2,0.7,2.3717059485912837,3.1223862231093156,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,91.6,29.2,1.3318395825285223,-0.39167397900695894,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Carlos Henrique Casimiro,84.3,34.2,2.005808553427959,-0.9906535600445353,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Raphael Dias Belloli,105.3,49.2,-0.187960830465234,0.18801042041416213,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Filip Mladenović,113.6,28.9,-0.7156682249128872,1.6343317838240328,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Vinícius José Paixão de Oliveira Júnior,113.2,27.0,-0.49914328659981416,1.7559423571922184,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Raphael Dias Belloli,105.9,47.3,-0.35854388420215905,-0.05319550418517496,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,99.1,27.0,0.6593708591281382,0.17982640886450835,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Thiago Emiliano da Silva,113.1,34.1,-1.1508139749266686,0.6267935410282893,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Richarlison de Andrade,115.8,29.3,-0.8692608549059626,2.0753437757182023,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Danilo Luiz da Silva,95.9,54.2,1.0507917867424301,0.10878763152968227,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,107.5,38.9,-0.7464982587123962,-1.2075981555884439,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Alex Sandro Lobo Silva,88.0,32.0,1.6348803960513716,-0.7422200033744911,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Vinícius José Paixão de Oliveira Júnior,105.0,20.1,0.6951283982379189,1.2705352390072469,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Vinícius José Paixão de Oliveira Júnior,110.0,26.9,-0.2882862794133097,1.2525149901024137,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Richarlison de Andrade,114.5,41.8,-1.5343568115298996,-0.5311263067135057,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,Vinícius José Paixão de Oliveira Júnior,109.1,28.2,-0.3368377976937759,0.9749090913842992,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Strahinja Pavlović,111.8,38.5,-1.2373318481822777,-0.9318357219931824,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Darko Lazović,95.6,50.9,0.9053273105530257,-0.22373176862528876,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,Richarlison de Andrade,107.1,39.6,-0.7047945370151226,-1.3756741214132238,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,Carlos Henrique Casimiro,86.3,31.2,1.8498899172245442,-0.7112984506801241,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Carlos Henrique Casimiro,98.1,35.2,0.4037895012080983,-0.8286985734237989,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Rodrygo Silva de Goes,98.8,27.3,0.6709936097143994,0.13032829929174916,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Frederico Rodrigues Santos,95.6,43.5,0.6636285406660408,-1.0456772707463096,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Nikola Milenković,99.3,59.6,1.1130990350510706,0.7768175613995433,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Rodrygo Silva de Goes,101.5,30.6,0.20934185100560163,-0.0757477456603939,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Antony Matheus dos Santos,99.4,59.1,1.064758770122589,0.7458024659824533,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Nemanja Radonjić,93.8,21.5,1.5286501826353025,0.352611408966878,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Breel-Donald Embolo,104.1,27.2,0.16982358046377793,0.5390784809528063,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Gonçalo Matias Ramos,111.3,27.5,-0.4340618455223448,1.3826502435402621,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Otávio Edmilson da Silva Monteiro,101.4,36.8,-0.00947948290373476,-0.9630712104835766,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Gonçalo Matias Ramos,100.7,32.2,0.2169667443867142,-0.3304499794870663,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Xherdan Shaqiri,87.2,46.1,1.6788756604638384,-0.9231072894877775,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Kléper Laveran Lima Ferreira,114.3,40.0,-1.544500886256511,-1.46743792772824,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Remo Freuler,115.9,44.0,-1.541238008407486,0.8210551427295285,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Fabian Lukas Schär,99.9,53.7,0.6257738125969076,0.3036230050979986,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,Gonçalo Matias Ramos,107.5,33.4,-0.5615594267944305,-0.02932132115597405,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Raphaël Adelino José Guerreiro,96.0,25.0,1.0892027600185796,0.18620092737930083,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Gonçalo Matias Ramos,114.4,35.1,-1.341618028483598,0.6605367849871985,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Gonçalo Matias Ramos,115.8,44.4,-1.4998992759421197,0.9264330812710515,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,João Félix Sequeira,103.5,26.4,0.2829073265080413,0.5732635848737512,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Kléper Laveran Lima Ferreira,110.8,35.6,-1.0203644622623762,-0.14681785364494976,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Raphaël Adelino José Guerreiro,110.9,32.4,-0.8271437974477559,0.5924142103789495,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Manuel Obafemi Akanji,118.7,35.4,-1.6516848806858992,2.367286666139432,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Xherdan Shaqiri,101.7,63.9,1.298896478986224,1.2481588449452405,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Gonçalo Matias Ramos,112.6,45.8,-1.113108491759505,0.5005145998152886,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,Denis Lemi Zakaria Lako Lado,97.5,36.4,0.44647545751971685,-0.9977658409349615,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Cristiano Ronaldo dos Santos Aveiro,88.9,44.9,1.459952436148581,-1.0048221929579573,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Breel-Donald Embolo,102.1,39.2,-0.12080720634433614,-1.335220618054246,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,Granit Xhaka,113.2,34.5,-1.1895808540133719,0.5458773469914474,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Noah Okafor,108.4,23.1,0.17984971949463524,1.4019006108744665,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Rafael Alexandre Conceição Leão,105.0,21.7,0.5485302520824153,1.1500119870520151,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Rúben Santos Gato Alves Dias,108.0,41.9,-0.7929710993601299,-1.002577818123595,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,John Stones,113.5,45.4,-1.2240039416802013,0.5847319633943641,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Boulaye Dia,108.6,42.7,-0.8435561261900804,-0.7789924097507306,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,Ismaïla Sarr,115.7,40.5,-1.7042606443674853,-1.1247523300163054,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Boulaye Dia,112.8,28.9,-0.6669882706103525,1.479191675861709,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Jordan Brian Henderson,107.6,38.0,-0.7451059980717237,-0.9940421561394623,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Harry Kane,110.0,39.3,-1.0405896796970415,-1.26055223246011,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,Harry Kane,104.3,50.7,0.005227458005302151,0.3034948966086496,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pape Matar Sarr,92.8,35.2,1.0097718450397042,-0.9503504067572379,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Bukayo Saka,107.7,53.4,-0.08918049908282588,0.9842300657355056,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Harry Kane,90.5,27.1,1.543100201848021,-0.24709299182916794,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,Bukayo Saka,111.0,35.9,-1.05627124740086,-0.20200208175146342,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pape Matar Sarr,89.0,36.2,1.4306332456125515,-1.1063599777819353,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Pape Matar Sarr,87.8,49.9,1.7167617019098564,-0.5844283732669099,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Ismaïla Sarr,111.6,39.3,-1.2264891482994031,-1.2213123637760652,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pape Gueye,96.7,52.4,0.8668935575739403,-0.019641107493677677,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Pape Matar Sarr,93.1,38.3,0.9320937695467038,-1.2806022818527212,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Marcus Rashford,117.8,45.9,-1.4749555781992434,2.1260616318099945,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Cheikh Ahmadou Bamba Mbacke Dieng,94.0,54.7,1.2716738687052844,0.055883381615754096,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,João Félix Sequeira,106.8,44.2,-0.5945758729277771,-0.5554997385245097,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Youssef En-Nesyri,112.7,39.4,-1.3551916268995352,-1.2246687466618265,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Raphaël Adelino José Guerreiro,105.6,23.6,0.3344450729100495,1.0495603653022874,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,Hakim Ziyech,96.1,60.9,1.490911425388957,0.6596596499095425,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Youssef En-Nesyri,106.7,39.8,-0.6587315701619562,-1.4229250275047651,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,João Félix Sequeira,100.9,27.7,0.4385114474827733,0.22625895741310484,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Selim Amallah,108.7,31.3,-0.5469098958150116,0.4749037834652518,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Sofiane Boufal,97.0,27.8,0.8250879735272185,-0.023690569613714046,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,João Félix Sequeira,102.2,35.4,-0.06640048415871817,-0.7187877937570445,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,Youssef En-Nesyri,112.6,39.7,-1.3456991588958287,-1.3474901938826889,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Bruno Miguel Borges Fernandes,108.0,62.3,0.7421618440135469,1.7212009022919221,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Yahia Attiyat allah,107.6,26.3,-0.05549492677070638,1.0049282639647128,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Azzedine Ounahi,93.4,44.2,0.9292824443717235,-1.0038445407564736,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Gonçalo Matias Ramos,108.7,40.0,-0.8919578654807021,-1.46743792772824,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,João Félix Sequeira,109.7,29.4,-0.4864426810948035,0.9000904531392424,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Bruno Miguel Borges Fernandes,101.0,35.5,0.06653743033302875,-0.7789924097507309,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Bernardo Mota Veiga de Carvalho e Silva,109.8,35.9,-0.9277102660019284,-0.33601255954532805,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,João Félix Sequeira,102.0,57.1,0.6843536745787561,0.7817112882055423,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Cristiano Ronaldo dos Santos Aveiro,101.8,53.7,0.44575941931162594,0.4427364537787418,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Zakaria Aboukhlal,101.1,45.9,0.09845036759230431,-0.5716904049921734,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,Kléper Laveran Lima Ferreira,114.1,44.5,-1.3440486912577974,0.46147580083498896,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Alexis Mac Allister,92.4,30.0,1.2119980277412685,-0.438406574117037,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Rodrigo Javier De Paul,99.2,47.9,0.3839640591151402,-0.3929000789792141,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Ángel Fabián Di María Hernández,103.1,34.6,-0.14132846393169896,-0.5518860550487976,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,108.0,40.0,-0.8103899878837256,-1.46743792772824,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,Alexis Mac Allister,94.3,23.5,1.350085847078301,0.22216291532556243,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,Ángel Fabián Di María Hernández,111.8,32.1,-0.8818905959416096,0.8024455182116579,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
